Artist,Date,Monthly Listeners
Dove Cameron,07-26-2021,3762829
Dove Cameron,07-27-2021,3762829
Dove Cameron,07-28-2021,3747528
Dove Cameron,07-29-2021,3737274
Dove Cameron,07-30-2021,3723489
Dove Cameron,07-31-2021,3713362
Dove Cameron,08-01-2021,3713362
Dove Cameron,08-02-2021,3701727
Dove Cameron,08-03-2021,3701727
Dove Cameron,08-04-2021,3698251
Dove Cameron,08-05-2021,3695058
Dove Cameron,08-06-2021,3687691
Dove Cameron,08-07-2021,3680408
Dove Cameron,08-08-2021,3659415
Dove Cameron,08-09-2021,3659415
Dove Cameron,08-10-2021,3640153
Dove Cameron,08-11-2021,3640153
Dove Cameron,08-12-2021,3633640
Dove Cameron,08-13-2021,3624309
Dove Cameron,08-14-2021,3621049
Dove Cameron,08-15-2021,3613993
Dove Cameron,08-16-2021,3615030
Dove Cameron,08-17-2021,3615124
Dove Cameron,08-18-2021,3615124
Dove Cameron,08-19-2021,3610608
Dove Cameron,08-20-2021,3607484
Dove Cameron,08-21-2021,3602566
Dove Cameron,08-22-2021,3591477
Dove Cameron,08-23-2021,3587858
Dove Cameron,08-24-2021,3587858
Dove Cameron,08-25-2021,3574955
Dove Cameron,08-26-2021,3574955
Dove Cameron,08-27-2021,3567030
Dove Cameron,08-28-2021,3559076
Dove Cameron,08-29-2021,3546962
Dove Cameron,08-30-2021,3546962
Dove Cameron,08-31-2021,3536821
Dove Cameron,09-01-2021,3524701
Dove Cameron,09-02-2021,3514601
Dove Cameron,09-03-2021,3505957
Dove Cameron,09-04-2021,3500844
Dove Cameron,09-05-2021,3492060
Dove Cameron,09-06-2021,3490998
Dove Cameron,09-07-2021,3490998
Dove Cameron,09-08-2021,3487514
Dove Cameron,09-09-2021,3484180
Dove Cameron,09-10-2021,3483875
Dove Cameron,09-11-2021,3477545
Dove Cameron,09-12-2021,3474764
Dove Cameron,09-13-2021,3472458
Dove Cameron,09-14-2021,3472458
Dove Cameron,09-15-2021,3464316
Dove Cameron,09-16-2021,3453162
Dove Cameron,09-17-2021,3442392
Dove Cameron,09-18-2021,3442392
Dove Cameron,09-19-2021,3435909
Dove Cameron,09-20-2021,3435909
Dove Cameron,09-21-2021,3422538
Dove Cameron,09-22-2021,3420396
Dove Cameron,09-23-2021,3420396
Dove Cameron,09-24-2021,3418961
Dove Cameron,09-25-2021,3416566
