Artist,Date,Monthly Listeners
Demi Lovato,06-17-2021,31620210
Demi Lovato,06-18-2021,31556316
Demi Lovato,06-19-2021,31370653
Demi Lovato,06-20-2021,31370653
Demi Lovato,06-21-2021,31256608
Demi Lovato,06-22-2021,31145064
Demi Lovato,06-23-2021,31045073
Demi Lovato,06-24-2021,30995480
Demi Lovato,06-25-2021,30995480
Demi Lovato,06-26-2021,30916838
Demi Lovato,06-27-2021,30773807
Demi Lovato,06-28-2021,30773807
Demi Lovato,06-29-2021,30692552
Demi Lovato,06-30-2021,30601737
Demi Lovato,07-01-2021,30513603
Demi Lovato,07-02-2021,30402801
Demi Lovato,07-03-2021,30295934
Demi Lovato,07-04-2021,30189270
Demi Lovato,07-05-2021,30086362
Demi Lovato,07-06-2021,30020832
Demi Lovato,07-07-2021,29936517
Demi Lovato,07-08-2021,29845750
Demi Lovato,07-09-2021,29753303
Demi Lovato,07-10-2021,29666735
Demi Lovato,07-11-2021,29471653
Demi Lovato,07-12-2021,29471653
Demi Lovato,07-13-2021,29421535
Demi Lovato,07-14-2021,29372747
Demi Lovato,07-15-2021,29319479
Demi Lovato,07-16-2021,29260766
Demi Lovato,07-17-2021,29238382
Demi Lovato,07-18-2021,29172213
Demi Lovato,07-19-2021,29160306
Demi Lovato,07-20-2021,29160306
Demi Lovato,07-21-2021,29128001
Demi Lovato,07-22-2021,29100055
Demi Lovato,07-23-2021,29051528
Demi Lovato,07-24-2021,28958587
Demi Lovato,07-25-2021,28958587
Demi Lovato,07-26-2021,28900126
Demi Lovato,07-27-2021,28900126
Demi Lovato,07-28-2021,28883323
Demi Lovato,07-29-2021,28839008
Demi Lovato,07-30-2021,28801157
Demi Lovato,07-31-2021,28801157
Demi Lovato,08-01-2021,28801157
Demi Lovato,08-02-2021,28738306
Demi Lovato,08-03-2021,28739150
Demi Lovato,08-04-2021,28734662
Demi Lovato,08-05-2021,28733208
Demi Lovato,08-06-2021,28686257
Demi Lovato,08-07-2021,28686257
Demi Lovato,08-08-2021,28631989
Demi Lovato,08-09-2021,28626668
Demi Lovato,08-10-2021,28619862
Demi Lovato,08-11-2021,28599405
Demi Lovato,08-12-2021,28587159
Demi Lovato,08-13-2021,28515248
Demi Lovato,08-14-2021,28515248
Demi Lovato,08-15-2021,28472386
Demi Lovato,08-16-2021,28425009
Demi Lovato,08-17-2021,28355960
Demi Lovato,08-18-2021,28316420
Demi Lovato,08-19-2021,28316420
Demi Lovato,08-20-2021,28279102
Demi Lovato,08-21-2021,28258579
Demi Lovato,08-22-2021,28185193
Demi Lovato,08-23-2021,28185193
Demi Lovato,08-24-2021,28145042
Demi Lovato,08-25-2021,28106036
Demi Lovato,08-26-2021,28060574
Demi Lovato,08-27-2021,27968432
Demi Lovato,08-28-2021,27968432
Demi Lovato,08-29-2021,27910107
Demi Lovato,08-30-2021,27910107
Demi Lovato,08-31-2021,27871480
Demi Lovato,09-01-2021,27842124
Demi Lovato,09-02-2021,27798694
Demi Lovato,09-03-2021,27762165
Demi Lovato,09-04-2021,27723276
Demi Lovato,09-05-2021,27692747
Demi Lovato,09-06-2021,27627507
Demi Lovato,09-07-2021,27627507
Demi Lovato,09-08-2021,27569569
Demi Lovato,09-09-2021,27522393
Demi Lovato,09-10-2021,27464232
Demi Lovato,09-11-2021,27408370
Demi Lovato,09-12-2021,27346085
Demi Lovato,09-13-2021,27346085
Demi Lovato,09-14-2021,27311205
Demi Lovato,09-15-2021,27304220
Demi Lovato,09-16-2021,27288364
Demi Lovato,09-17-2021,27288364
Demi Lovato,09-18-2021,27750631
Demi Lovato,09-19-2021,28076786
Demi Lovato,09-20-2021,28076786
Demi Lovato,09-21-2021,28225402
Demi Lovato,09-22-2021,28368526
Demi Lovato,09-23-2021,28594320
Demi Lovato,09-24-2021,28594320
Demi Lovato,09-25-2021,28717129
Demi Lovato,09-26-2021,28897228
Demi Lovato,09-27-2021,28897228
Demi Lovato,09-28-2021,28961370
Demi Lovato,09-29-2021,29015164
Demi Lovato,09-30-2021,29064595
Demi Lovato,10-01-2021,29100274
Demi Lovato,10-02-2021,29144451
Demi Lovato,10-03-2021,29173647
Demi Lovato,10-04-2021,29183095
Demi Lovato,10-05-2021,29183095
Demi Lovato,10-06-2021,29210893
Demi Lovato,10-07-2021,29243696
Demi Lovato,10-08-2021,29282466
Demi Lovato,10-09-2021,29366752
Demi Lovato,10-10-2021,29388746
Demi Lovato,10-11-2021,29447621
Demi Lovato,10-12-2021,29447621
Demi Lovato,10-13-2021,29492132
Demi Lovato,10-14-2021,29516211
Demi Lovato,10-15-2021,29304930
Demi Lovato,10-16-2021,29193590
Demi Lovato,10-17-2021,29193590
Demi Lovato,10-18-2021,29117947
Demi Lovato,10-19-2021,29042714
Demi Lovato,10-20-2021,28986207
Demi Lovato,10-21-2021,28804290
Demi Lovato,10-22-2021,28804290
Demi Lovato,10-23-2021,28689453
Demi Lovato,10-24-2021,28534797
Demi Lovato,10-25-2021,28491198
Demi Lovato,10-26-2021,28444508
Demi Lovato,10-27-2021,28390071
Demi Lovato,10-28-2021,28390071
Demi Lovato,10-29-2021,28367793
Demi Lovato,10-30-2021,28353204
Demi Lovato,10-31-2021,28342484
Demi Lovato,11-01-2021,28304756
Demi Lovato,11-02-2021,28271449
Demi Lovato,11-03-2021,28239294
Demi Lovato,11-04-2021,28188474
Demi Lovato,11-05-2021,28107641
Demi Lovato,11-06-2021,28059555
Demi Lovato,11-07-2021,28010231
Demi Lovato,11-08-2021,28010231
Demi Lovato,11-09-2021,27960396
Demi Lovato,11-10-2021,27941825
Demi Lovato,11-11-2021,27932215
Demi Lovato,11-12-2021,27907740
Demi Lovato,11-13-2021,27767182
Demi Lovato,11-14-2021,27685465
Demi Lovato,11-15-2021,27570531
Demi Lovato,11-16-2021,27570531
Demi Lovato,11-17-2021,27429163
Demi Lovato,11-18-2021,27353673
Demi Lovato,11-19-2021,27311173
Demi Lovato,11-20-2021,27311173
Demi Lovato,11-21-2021,27248517
Demi Lovato,11-22-2021,27248517
Demi Lovato,11-23-2021,27218861
Demi Lovato,11-24-2021,27202984
Demi Lovato,11-25-2021,27173837
Demi Lovato,11-26-2021,27020347
Demi Lovato,11-27-2021,26953289
Demi Lovato,11-28-2021,26953289
Demi Lovato,11-29-2021,26898928
Demi Lovato,11-30-2021,26898928
Demi Lovato,12-01-2021,26891338
Demi Lovato,12-02-2021,26884421
Demi Lovato,12-03-2021,26923636
Demi Lovato,12-04-2021,26952222
Demi Lovato,12-05-2021,26970869
Demi Lovato,12-06-2021,26970869
Demi Lovato,12-07-2021,26979185
Demi Lovato,12-08-2021,26941778
Demi Lovato,12-09-2021,26941778
Demi Lovato,12-10-2021,26889789
Demi Lovato,12-11-2021,26889789
Demi Lovato,12-12-2021,26870198
Demi Lovato,12-13-2021,26841076
Demi Lovato,12-14-2021,26816663
Demi Lovato,12-15-2021,26824569
Demi Lovato,12-16-2021,26824569
Demi Lovato,12-17-2021,26806681
Demi Lovato,12-18-2021,26764791
Demi Lovato,12-19-2021,26701386
Demi Lovato,12-20-2021,26686742
Demi Lovato,12-21-2021,26680549
Demi Lovato,12-22-2021,26680549
Demi Lovato,12-23-2021,26671796
Demi Lovato,12-24-2021,26671796
Demi Lovato,12-25-2021,26714164
Demi Lovato,12-26-2021,26677821
Demi Lovato,12-27-2021,26633738
Demi Lovato,12-28-2021,26637833
Demi Lovato,12-29-2021,26637833
Demi Lovato,12-30-2021,26627109
Demi Lovato,12-31-2021,26627109
Demi Lovato,01-01-2022,26715095
Demi Lovato,01-02-2022,26570142
Demi Lovato,01-03-2022,26558725
Demi Lovato,01-04-2022,26546909
Demi Lovato,01-05-2022,26546909
Demi Lovato,01-06-2022,26513272
Demi Lovato,01-07-2022,26487532
Demi Lovato,01-08-2022,26430398
Demi Lovato,01-09-2022,26413037
Demi Lovato,01-10-2022,26413037
Demi Lovato,01-11-2022,26407768
Demi Lovato,01-12-2022,26404799
Demi Lovato,01-13-2022,26404799
Demi Lovato,01-14-2022,26416214
Demi Lovato,01-15-2022,26439609
Demi Lovato,01-16-2022,26450850
Demi Lovato,01-17-2022,26442545
Demi Lovato,01-18-2022,26442545
Demi Lovato,01-19-2022,26442545
Demi Lovato,01-20-2022,26405946
Demi Lovato,01-21-2022,26352200
Demi Lovato,01-22-2022,26294296
Demi Lovato,01-23-2022,26347175
Demi Lovato,01-24-2022,26335044
Demi Lovato,01-25-2022,26330497
Demi Lovato,01-26-2022,26330497
Demi Lovato,01-27-2022,26268792
Demi Lovato,01-28-2022,26104807
Demi Lovato,01-29-2022,26104807
Demi Lovato,01-30-2022,26166074
Demi Lovato,01-31-2022,26186105
Demi Lovato,02-01-2022,26161610
Demi Lovato,02-02-2022,26161610
Demi Lovato,02-03-2022,26170910
Demi Lovato,02-04-2022,26186906
Demi Lovato,02-05-2022,26280154
Demi Lovato,02-06-2022,26366552
Demi Lovato,02-07-2022,26366552
Demi Lovato,02-08-2022,26401971
