Artist,Date,Monthly Listeners
Jonas Brothers,04-15-2022,18188722
Jonas Brothers,04-16-2022,18188722
Jonas Brothers,04-17-2022,18188722
Jonas Brothers,04-18-2022,18188722
Jonas Brothers,04-19-2022,18188722
Jonas Brothers,04-20-2022,18188722
Jonas Brothers,04-21-2022,18188722
Jonas Brothers,04-22-2022,18155461
Jonas Brothers,04-23-2022,18155461
Jonas Brothers,04-24-2022,18155461
Jonas Brothers,04-25-2022,18155461
Jonas Brothers,04-26-2022,18155461
Jonas Brothers,04-27-2022,18155461
Jonas Brothers,04-28-2022,18155461
Jonas Brothers,04-29-2022,18154986
Jonas Brothers,04-30-2022,18154986
Jonas Brothers,05-01-2022,18154986
Jonas Brothers,05-02-2022,18154986
Jonas Brothers,05-03-2022,18154986
Jonas Brothers,05-04-2022,18154986
Jonas Brothers,05-05-2022,18154986
Jonas Brothers,05-06-2022,18172845
Jonas Brothers,05-07-2022,18172845
Jonas Brothers,05-08-2022,18172845
Jonas Brothers,05-09-2022,18172845
Jonas Brothers,05-10-2022,18172845
Jonas Brothers,05-11-2022,18172845
Jonas Brothers,05-12-2022,18172845
Jonas Brothers,05-13-2022,18198799
Jonas Brothers,05-14-2022,18198799
Jonas Brothers,05-15-2022,18198799
Jonas Brothers,05-16-2022,18198799
Jonas Brothers,05-17-2022,18198799
Jonas Brothers,05-18-2022,18198799
Jonas Brothers,05-19-2022,18198799
Jonas Brothers,05-20-2022,18213684
Jonas Brothers,05-21-2022,18213684
Jonas Brothers,05-22-2022,18213684
Jonas Brothers,05-23-2022,18213684
Jonas Brothers,05-24-2022,18213684
Jonas Brothers,05-25-2022,18213684
Jonas Brothers,05-26-2022,18213684
Jonas Brothers,05-27-2022,18266211
Jonas Brothers,05-28-2022,18266211
Jonas Brothers,05-29-2022,18266211
Jonas Brothers,05-30-2022,18266211
Jonas Brothers,05-31-2022,18311305
Jonas Brothers,06-01-2022,18335048
Jonas Brothers,06-02-2022,18365675
Jonas Brothers,06-03-2022,18386378
Jonas Brothers,06-04-2022,18396406
Jonas Brothers,06-05-2022,18405086
Jonas Brothers,06-06-2022,18425001
Jonas Brothers,06-07-2022,18439165
Jonas Brothers,06-08-2022,18447189
Jonas Brothers,06-09-2022,18456738
Jonas Brothers,06-10-2022,18457613
Jonas Brothers,06-11-2022,18466497
Jonas Brothers,06-12-2022,18464212
Jonas Brothers,06-13-2022,18477123
Jonas Brothers,06-14-2022,18496632
Jonas Brothers,06-15-2022,18511715
Jonas Brothers,06-16-2022,18521662
Jonas Brothers,06-17-2022,18543585
Jonas Brothers,06-18-2022,18547480
Jonas Brothers,06-19-2022,18548108
Jonas Brothers,06-20-2022,18552265
Jonas Brothers,06-21-2022,18562733
Jonas Brothers,06-22-2022,18569531
Jonas Brothers,06-23-2022,18563154
Jonas Brothers,06-24-2022,18549701
Jonas Brothers,06-25-2022,18565838
Jonas Brothers,06-26-2022,18563870
Jonas Brothers,06-27-2022,18546280
Jonas Brothers,06-28-2022,18526211
Jonas Brothers,06-29-2022,18506877
Jonas Brothers,06-30-2022,18492274
Jonas Brothers,07-01-2022,18478199
Jonas Brothers,07-02-2022,18466995
Jonas Brothers,07-03-2022,18472853
Jonas Brothers,07-04-2022,18470892
Jonas Brothers,07-05-2022,18489390
Jonas Brothers,07-06-2022,18508796
Jonas Brothers,07-07-2022,18513360
Jonas Brothers,07-08-2022,18515481
Jonas Brothers,07-09-2022,18506833
Jonas Brothers,07-10-2022,18503519
Jonas Brothers,07-11-2022,18507150
Jonas Brothers,07-12-2022,18515488
Jonas Brothers,07-13-2022,18521526
Jonas Brothers,07-14-2022,18526515
Jonas Brothers,07-15-2022,18527024
Jonas Brothers,07-16-2022,18549098
Jonas Brothers,07-17-2022,18568849
Jonas Brothers,07-18-2022,18577922
Jonas Brothers,07-19-2022,18589625
Jonas Brothers,07-20-2022,18609550
Jonas Brothers,07-21-2022,18613540
Jonas Brothers,07-22-2022,18635457
Jonas Brothers,07-23-2022,18655887
Jonas Brothers,07-24-2022,18680917
Jonas Brothers,07-25-2022,18687725
Jonas Brothers,07-26-2022,18706401
Jonas Brothers,07-27-2022,18722371
Jonas Brothers,07-28-2022,18731864
Jonas Brothers,07-29-2022,18749764
Jonas Brothers,07-30-2022,18752294
Jonas Brothers,07-31-2022,18758196
Jonas Brothers,08-01-2022,18738005
Jonas Brothers,08-02-2022,18728238
Jonas Brothers,08-03-2022,18727246
Jonas Brothers,08-04-2022,18730624
Jonas Brothers,08-05-2022,18731626
Jonas Brothers,08-06-2022,18729377
Jonas Brothers,08-07-2022,18743273
Jonas Brothers,08-08-2022,18762984
Jonas Brothers,08-09-2022,18791922
Jonas Brothers,08-10-2022,18822537
Jonas Brothers,08-11-2022,18846403
Jonas Brothers,08-12-2022,18857726
Jonas Brothers,08-13-2022,18870356
Jonas Brothers,08-14-2022,18864809
Jonas Brothers,08-15-2022,18853268
Jonas Brothers,08-16-2022,18841434
Jonas Brothers,08-17-2022,18844405
Jonas Brothers,08-18-2022,18833380
Jonas Brothers,08-19-2022,18838570
Jonas Brothers,08-20-2022,18838681
Jonas Brothers,08-21-2022,18843950
Jonas Brothers,08-22-2022,18865113
Jonas Brothers,08-23-2022,18874814
Jonas Brothers,08-24-2022,18889747
Jonas Brothers,08-25-2022,18905741
Jonas Brothers,08-26-2022,18922826
Jonas Brothers,08-27-2022,18952342
Jonas Brothers,08-28-2022,18976780
Jonas Brothers,08-29-2022,19001191
Jonas Brothers,08-30-2022,19025797
Jonas Brothers,08-31-2022,19060887
Jonas Brothers,09-01-2022,19083656
Jonas Brothers,09-02-2022,19123422
Jonas Brothers,09-03-2022,19140377
Jonas Brothers,09-04-2022,19139538
Jonas Brothers,09-05-2022,19128559
Jonas Brothers,09-06-2022,19128559
Jonas Brothers,09-07-2022,19117052
Jonas Brothers,09-08-2022,19096330
Jonas Brothers,09-09-2022,19043019
Jonas Brothers,09-10-2022,18998036
Jonas Brothers,09-11-2022,18978276
Jonas Brothers,09-12-2022,18959920
Jonas Brothers,09-13-2022,18961171
Jonas Brothers,09-14-2022,18952408
Jonas Brothers,09-15-2022,18952408
Jonas Brothers,09-16-2022,18952408
Jonas Brothers,09-17-2022,18952408
Jonas Brothers,09-18-2022,18952408
Jonas Brothers,09-19-2022,18952408
Jonas Brothers,09-20-2022,18921306
Jonas Brothers,09-21-2022,18921306
Jonas Brothers,09-22-2022,18921306
Jonas Brothers,09-23-2022,18921306
Jonas Brothers,09-24-2022,18921306
Jonas Brothers,09-25-2022,18921306
Jonas Brothers,09-26-2022,18921306
Jonas Brothers,09-27-2022,18778383
Jonas Brothers,09-28-2022,18778383
Jonas Brothers,09-29-2022,18778383
Jonas Brothers,09-30-2022,18778383
Jonas Brothers,10-01-2022,18778383
Jonas Brothers,10-02-2022,18778383
Jonas Brothers,10-03-2022,18441772
Jonas Brothers,10-04-2022,18396690
Jonas Brothers,10-05-2022,18374929
Jonas Brothers,10-06-2022,18344796
Jonas Brothers,10-07-2022,18342455
Jonas Brothers,10-08-2022,18357634
Jonas Brothers,10-09-2022,18374350
Jonas Brothers,10-10-2022,18388854
Jonas Brothers,10-11-2022,18402151
Jonas Brothers,10-12-2022,18407080
Jonas Brothers,10-13-2022,18404791
Jonas Brothers,10-14-2022,18403469
Jonas Brothers,10-15-2022,18405573
Jonas Brothers,10-16-2022,18382115
Jonas Brothers,10-17-2022,18350020
Jonas Brothers,10-18-2022,18314750
Jonas Brothers,10-19-2022,18284349
Jonas Brothers,10-20-2022,18248215
Jonas Brothers,10-21-2022,18220182
Jonas Brothers,10-22-2022,18264862
Jonas Brothers,10-23-2022,18256592
Jonas Brothers,10-24-2022,18253584
Jonas Brothers,10-25-2022,18241238
Jonas Brothers,10-26-2022,18242114
Jonas Brothers,10-27-2022,18249043
Jonas Brothers,10-28-2022,18252516
